iter	Logloss
431	0.001129192529
432	0.001127845826
433	0.001127845826
434	0.001127845826
435	0.001127834266
436	0.001127850912
437	0.001127850912
438	0.00112783311
439	0.001127833573
440	0.00112783496
441	0.001126816089
442	0.001126827302
443	0.001126827302
444	0.001126826262
445	0.00112682395
446	0.001126820366
447	0.001126820366
448	0.001126820829
449	0.001126817361
450	0.001126817361
451	0.001126813546
452	0.001126811465
453	0.001126818864
454	0.001125883916
455	0.001125883916
456	0.001125883916
457	0.001124899725
458	0.001124899725
459	0.001124899725
460	0.001124901343
461	0.001124915793
462	0.001124879264
463	0.001124899147
464	0.001124899147
465	0.001124873831
466	0.001124881807
467	0.001124875449
468	0.001124877993
469	0.001124869092
470	0.001124048816
471	0.00112391692
472	0.001123915071
473	0.001123911141
474	0.001123915186
475	0.001123902702
476	0.001123903974
477	0.001123903974
478	0.001123905823
479	0.001123906748
480	0.001123888599
481	0.001123892992
482	0.001123882241
483	0.001123889408
484	0.001123877271
485	0.001123886056
486	0.001123886056
487	0.001123872069
488	0.00112387519
489	0.001123873918
490	0.001123879698
491	0.001123877155
492	0.001123872069
493	0.00112386548
494	0.001123869295
495	0.001123845713
496	0.001123859353
497	0.001123847562
498	0.00112385103
499	0.00112385103
500	0.001123854036
501	0.001123856348
502	0.001123850915
503	0.001123842938
504	0.001123830685
505	0.001123841551
506	0.001123806179
507	0.001123784215
508	0.00112377832
509	0.001123790689
510	0.001123783868
511	0.001123777857
512	0.001122739104
513	0.001122725811
514	0.00112272766
515	0.001122729163
516	0.001122726851
517	0.001122717256
518	0.001122715407
519	0.001122720724
520	0.001121619549
521	0.001121606139
522	0.001121592961
523	0.001121597354
524	0.001121597354
525	0.001121597354
526	0.00112160325
527	0.001121586257
528	0.001121601053
529	0.001121590881
530	0.001120420809
531	0.001120420809
532	0.001119292584
533	0.001119295705
534	0.001119301485
535	0.001118531495
536	0.001118524443
537	0.001118524443
538	0.001118525946
539	0.001118515311
540	0.001118514849
541	0.00111850248
542	0.001118514155
543	0.00111758938
544	0.001117505688
545	0.001117503723
546	0.001117491354
547	0.001117491354
548	0.001117501411
549	0.001117493551
550	0.001117481528
551	0.001117476673
552	0.001117473321
553	0.001117473321
554	0.001116385439
555	0.001116391103
556	0.001115326919
557	0.001115328422
558	0.001115322295
559	0.001115313278
560	0.001115309579
561	0.001115309579
562	0.001115312122
563	0.001115310157
564	0.001115310157
565	0.001115292009
566	0.001115297326
567	0.001115289234
568	0.001115289465
569	0.001115276865
570	0.001115284148
571	0.001115276981
572	0.001115277097
573	0.001115281836
574	0.001115274669
575	0.001115274669
576	0.001115272588
577	0.001115274207
578	0.001115281374
579	0.001115279293
580	0.001115270739
581	0.0011152749
582	0.001115277675
583	0.001115271432
584	0.001115262647
585	0.001115269352
586	0.001115264843
587	0.001115262878
588	0.001115254324
589	0.001115258023
590	0.001115258023
591	0.001115240221
592	0.00111525363
593	0.001115242186
594	0.001115253862
595	0.001115253862
596	0.00111523317
597	0.0011152371
598	0.001115232129
599	0.001115241955
600	0.001115239528
601	0.001115236638
602	0.001115236638
603	0.001115229586
604	0.001115229586
605	0.001115237678
606	0.001115227274
607	0.001115225656
608	0.001115232592
609	0.001115213172
610	0.001115211553
611	0.001115218142
612	0.001115225656
613	0.001115216408
614	0.001115213172
615	0.001115216755
616	0.001115212362
617	0.001115210166
618	0.001115209241
619	0.001115206351
620	0.001115194445
621	0.001115197913
622	0.001114445724
623	0.001114444568
624	0.001114458902
625	0.001114450232
626	0.001114435436
627	0.001114441447
628	0.001114436592
629	0.001114436592
630	0.00111443243
631	0.001114432546
632	0.001114428269
633	0.001114419946
634	0.001114419946
635	0.001114426419
636	0.001114427691
637	0.001114423183
638	0.001114423183
639	0.001114425957
640	0.001114425032
641	0.001114421102
642	0.001114415091
643	0.001114419599
644	0.001114410698
645	0.001114410698
646	0.001114415322
647	0.001114415553
648	0.001114414975
649	0.001114405728
650	0.001113377031
651	0.001113378418
652	0.001113360616
653	0.001113356339
654	0.001113359229
655	0.001113362813
656	0.00111335553
657	0.001113371251
658	0.001113360616
659	0.001113353449
660	0.001113341427
661	0.001113344202
662	0.001113359229
663	0.001113359229
664	0.001113359923
665	0.001113349982
666	0.00111334582
667	0.001113344664
668	0.001113343855
669	0.001113351484
670	0.001113336341
671	0.00111333426
672	0.001113341312
673	0.00111332929
674	0.001113323972
675	0.001113319464
676	0.001113321198
677	0.001113320851
678	0.001113320851
679	0.001113324319
680	0.001113316921
681	0.001113308829
682	0.001113317846
683	0.001113331602
684	0.001113317614
685	0.001113313337
686	0.00111330698
687	0.001113306633
688	0.001113312644
689	0.001113298079
690	0.001113309638
691	0.001113305708
692	0.001113297847
693	0.001113299003
694	0.001113293802
695	0.001113291952
696	0.001113287906
697	0.00111328964
698	0.001113280623
699	0.001113274844
700	0.001113281779
701	0.00111328282
702	0.001113278543
703	0.001113265365
704	0.001113262128
705	0.00111327022
706	0.001113268486
707	0.001113278196
708	0.001113256579
709	0.001113257851
710	0.001113259007
711	0.001113260047
712	0.001113256348
713	0.001113257504
714	0.001113241552
715	0.001113259469
716	0.001113240165
717	0.001113249644
718	0.001113236003
719	0.001113237737
720	0.001113244095
721	0.001113232651
722	0.001113228836
723	0.001113216236
724	0.001113223981
725	0.001113210687
726	0.001113221669
727	0.001113216698
728	0.00111321901
729	0.001113214502
730	0.001113213346
731	0.001113214502
732	0.001113210919
733	0.001113209185
734	0.001113209185
735	0.001113209185
736	0.001113206757
737	0.001113204908
738	0.001113192192
739	0.001113196353
740	0.001113192192
741	0.00111317335
742	0.001113173003
743	0.001113171038
744	0.001113173234
745	0.001113168841
746	0.001113164333
747	0.001113170113
748	0.001113164564
749	0.00111317046
750	0.00111316861
751	0.001113172887
752	0.001113163871
753	0.00111316179
754	0.001113164449
755	0.001113163639
756	0.001113149999
757	0.001113162252
758	0.001113147225
759	0.001113153236
760	0.001113160865
761	0.001113146069
762	0.001113141792
763	0.001113134278
764	0.001113128036
765	0.001113137052
766	0.001113133122
767	0.001113129192
768	0.00111313659
769	0.001113135203
770	0.001113137746
771	0.001113130116
772	0.00111312896
773	0.00111313081
774	0.001113131735
775	0.001113134393
776	0.001113125724
777	0.001113103298
778	0.001113116476
779	0.001113122487
780	0.001113119713
781	0.001113093935
782	0.001113103991
783	0.001113105725
784	0.001113099483
785	0.001113088502
786	0.001113088502
787	0.001113097287
788	0.001113097287
789	0.001113097749
790	0.001113092547
791	0.001113092547
792	0.00111308434
793	0.001113079947
794	0.001113081335
795	0.001113081335
796	0.001113088964
797	0.00111308145
798	0.001113083993
799	0.001113077404
800	0.001113089195
801	0.001113074399
802	0.001113070006
803	0.001113062377
804	0.001113069775
805	0.001113069775
806	0.001113067116
807	0.001113067463
808	0.001113063186
809	0.001113054054
810	0.001113055325
811	0.001113057406
812	0.001113057868
813	0.001113058678
814	0.001113054747
815	0.001113057175
816	0.001113046887
817	0.001113040876
818	0.001113048043
819	0.001113042263
820	0.001113024808
821	0.00111302423
822	0.001113023074
823	0.001113033824
824	0.001113027351
825	0.001113011283
826	0.001113019837
827	0.001113016138
828	0.001113011514
829	0.001112990707
830	0.001112992903
831	0.001112998336
832	0.001112992441
833	0.001112985852
834	0.001112988626
835	0.001112988163
836	0.001112980072
837	0.001112973945
838	0.001112979147
839	0.001112979031
840	0.001112968396
841	0.001112966778
842	0.001112958802
843	0.001112960883
844	0.001112965622
845	0.001112963195
846	0.001112963195
847	0.001112955796
848	0.001112954409
849	0.001112956259
850	0.001112941462
851	0.001112939382
852	0.001112938226
853	0.001112929787
854	0.00111293129
855	0.00111293129
856	0.001112925394
857	0.001112925394
858	0.001112925394
859	0.001112924585
860	0.001112926088
861	0.001112920886
862	0.001112908633
863	0.001112917187
864	0.001112917187
865	0.001112923545
866	0.001112920655
867	0.001112921117
868	0.001112921117
869	0.001112918112
870	0.001112911176
871	0.001112922273
872	0.001112922273
873	0.001112922273
874	0.00111292944
875	0.00111292944
876	0.001112900541
877	0.001112900541
878	0.001112914181
879	0.001112916956
880	0.001112915684
881	0.001112915684
882	0.001112895339
883	0.001112909904
884	0.001112905743
885	0.001112895917
886	0.001112898923
887	0.001112903431
888	0.001112879734
889	0.001112887016
890	0.001112889675
891	0.001112883664
892	0.001112875803
893	0.001112886901
894	0.001112876035
895	0.001112879965
896	0.001112878809
897	0.001112877768
898	0.001111914731
899	0.001111914731
900	0.001111923285
901	0.001111925482
902	0.001111922823
903	0.00111190976
904	0.001111920511
905	0.001111929296
906	0.0011119145
907	0.001111909876
908	0.001111906177
909	0.001111906177
910	0.001111905946
911	0.001111917968
912	0.001111917968
913	0.001111909645
914	0.001111905021
915	0.001111906871
916	0.001111906871
917	0.00111190976
918	0.001111917621
919	0.001111902478
920	0.001111899241
921	0.001111903056
922	0.001111902247
923	0.00111190479
924	0.00111190479
925	0.001111913575
926	0.001111908489
927	0.001111896004
928	0.001111898779
929	0.001111903865
930	0.001111896236
931	0.001111888375
932	0.001111905137
933	0.001111889647
934	0.001111888259
935	0.001111895542
936	0.001111892305
937	0.001111882133
938	0.001111883058
939	0.001111870342
940	0.001111873925
941	0.001111867452
942	0.001111855777
943	0.001111864793
944	0.001111871614
945	0.001111872191
946	0.001111863291
947	0.001111857742
948	0.001111855083
949	0.001111857164
950	0.00111186803
951	0.00111186618
952	0.001111849072
953	0.001111849535
954	0.0011118263
955	0.0011118263
956	0.001111831964
957	0.001110895976
958	0.001110883376
959	0.001110888347
960	0.001110888347
961	0.001110882451
962	0.001110877596
963	0.001110875284
964	0.001110875284
965	0.001110874706
966	0.001110866037
967	0.001110871123
968	0.00111085887
969	0.001110850315
970	0.001110864071
971	0.001110861413
972	0.00111085517
973	0.001110846385
974	0.001110851009
975	0.001110849622
976	0.001110839912
977	0.001110838525
978	0.00111084049
979	0.001110010042
980	0.001110006458
981	0.001109999523
982	0.001110001372
983	0.001109988888
984	0.001109993743
985	0.001109993743
986	0.001109996864
987	0.001109996864
988	0.001109996286
989	0.001109100179
990	0.001087111578
991	0.001087104874
992	0.001087096551
993	0.001087092852
994	0.001087093198
995	0.00108710603
996	0.00108710025
997	0.001087087303
998	0.001087081754
999	0.00108707898
